sentence_id,label
5701,dysphoria
5702,dysphoria
5703,dysphoria
5704,dysphoria
5705,dysphoria
5706,dysphoria
5707,dysphoria
5708,dysphoria
5709,dysphoria
5710,dysphoria
5711,dysphoria
5712,dysphoria
5713,dysphoria
5714,dysphoria
5715,dysphoria
5716,dysphoria
5717,dysphoria
5718,dysphoria
5719,dysphoria
5720,dysphoria
5721,dysphoria
5740,euphoria
5741,dysphoria
5742,dysphoria
5743,dysphoria
5744,dysphoria
5745,euphoria
5746,dysphoria
5747,dysphoria
5748,dysphoria
5749,euphoria
5750,dysphoria
5751,dysphoria
5752,dysphoria
5753,dysphoria
5754,dysphoria
5755,dysphoria
5756,euphoria
5757,euphoria
5758,euphoria
5759,euphoria
5760,euphoria
5761,euphoria
5762,euphoria
5763,euphoria
5781,euphoria
5782,euphoria
5783,euphoria
5784,euphoria
5785,euphoria
5786,euphoria
5787,euphoria
5788,euphoria
5789,euphoria
5790,euphoria
5791,dysphoria
5792,dysphoria
5793,euphoria
5794,dysphoria
5795,neutral
5796,neutral
5797,dysphoria
5798,neutral
5799,dysphoria
5800,dysphoria
5808,euphoria
5809,euphoria
5810,euphoria
5811,euphoria
5812,euphoria
5813,euphoria
5814,euphoria
5815,euphoria
5816,euphoria
5817,euphoria
5818,euphoria
5819,euphoria
5820,euphoria
5821,euphoria
5822,euphoria
5823,euphoria
5824,euphoria
5825,euphoria
5826,dysphoria
5827,euphoria
5828,dysphoria
5829,euphoria
5830,dysphoria
5831,euphoria
5832,dysphoria
5833,dysphoria
5834,dysphoria
5835,euphoria
5836,dysphoria
5837,dysphoria
5838,euphoria
5839,dysphoria
5840,dysphoria
5841,euphoria
5842,euphoria
5843,dysphoria
5844,dysphoria
5845,euphoria
5846,dysphoria
5847,dysphoria
5848,neutral
5849,euphoria
5850,dysphoria
5851,euphoria
5852,euphoria
5853,euphoria
5854,euphoria
5855,dysphoria
5856,dysphoria
5857,dysphoria
5858,dysphoria
5859,dysphoria
5860,euphoria
5861,euphoria
5862,euphoria
5863,euphoria
5864,euphoria
5865,dysphoria
5866,dysphoria
5867,dysphoria
5868,euphoria
5869,dysphoria
5870,dysphoria
5871,dysphoria
5901,neutral
5902,dysphoria
5903,dysphoria
5904,dysphoria
5905,dysphoria
5906,dysphoria
5907,dysphoria
5908,dysphoria
5909,dysphoria
5910,dysphoria
5911,dysphoria
5912,dysphoria
5913,dysphoria
5914,dysphoria
5915,dysphoria
5929,neutral
5930,dysphoria
5931,euphoria
5932,euphoria
5933,euphoria
5934,dysphoria
5935,dysphoria
5936,dysphoria
5937,dysphoria
5938,dysphoria
5939,dysphoria
5940,dysphoria
5941,neutral
5943,dysphoria
5944,dysphoria
5945,dysphoria
5947,dysphoria
5948,dysphoria
5949,dysphoria
5950,dysphoria
5951,dysphoria
5952,dysphoria
5953,dysphoria
5954,dysphoria
5955,dysphoria
5956,dysphoria
5957,dysphoria
5958,dysphoria
5959,dysphoria
5960,dysphoria
5961,dysphoria
5962,dysphoria
5963,dysphoria
5965,dysphoria
5966,euphoria
5967,euphoria
5968,euphoria
5969,dysphoria
5970,dysphoria
5971,dysphoria
5972,euphoria
5973,euphoria
5974,neutral
5975,euphoria
5976,dysphoria
5977,dysphoria
5978,dysphoria
5979,dysphoria
5980,dysphoria
5981,euphoria
5982,euphoria
5983,euphoria
5984,euphoria
5985,euphoria
5986,euphoria
5987,euphoria
5988,euphoria
5989,euphoria
5990,euphoria
5991,euphoria
5992,euphoria
5998,euphoria
5999,euphoria
6004,euphoria
6005,euphoria
6006,euphoria
6007,euphoria
6008,euphoria
6009,euphoria
6030,dysphoria
6031,dysphoria
6032,dysphoria
6033,dysphoria
6034,dysphoria
6035,dysphoria
6036,dysphoria
6037,dysphoria
6038,dysphoria
6039,dysphoria
6040,dysphoria
6041,dysphoria
6042,dysphoria
6043,dysphoria
6044,dysphoria
6045,dysphoria
6046,dysphoria
6047,dysphoria
6048,dysphoria
6049,dysphoria
6050,dysphoria
6051,dysphoria
6052,dysphoria
6053,neutral
6054,dysphoria
6055,dysphoria
6056,dysphoria
6057,dysphoria
6058,dysphoria
6059,dysphoria
6060,dysphoria
6061,dysphoria
6075,euphoria
6076,euphoria
6077,euphoria
6078,euphoria
6079,euphoria
6080,euphoria
6081,euphoria
6082,euphoria
6090,dysphoria
6091,dysphoria
6103,dysphoria
6104,neutral
6105,dysphoria
6106,neutral
6107,dysphoria
6110,neutral
6111,dysphoria
6112,dysphoria
6113,dysphoria
6114,dysphoria
6115,dysphoria
6116,dysphoria
6117,dysphoria
6118,dysphoria
6119,dysphoria
6120,dysphoria
6121,dysphoria
6122,dysphoria
6123,dysphoria
6124,dysphoria
6125,dysphoria
6126,dysphoria
6140,dysphoria
6141,euphoria
6142,dysphoria
6143,dysphoria
6144,dysphoria
6145,dysphoria
6146,dysphoria
6147,dysphoria
6148,euphoria
6149,euphoria
6150,dysphoria
6151,neutral
6152,euphoria
6155,euphoria
6156,dysphoria
6157,dysphoria
6158,dysphoria
6159,dysphoria
6160,dysphoria
6161,dysphoria
6162,dysphoria
6163,dysphoria
6164,dysphoria
6165,dysphoria
6166,dysphoria
6167,dysphoria
6168,dysphoria
6169,dysphoria
6170,dysphoria
6171,dysphoria
6172,euphoria
6173,euphoria
6174,euphoria
6175,euphoria
6176,euphoria
6177,euphoria
6178,dysphoria
6179,dysphoria
6180,euphoria
6181,euphoria
6191,dysphoria
6204,dysphoria
6205,euphoria
6206,dysphoria
6207,dysphoria
6208,euphoria
6209,neutral
6210,dysphoria
6211,dysphoria
6212,neutral
6213,dysphoria
6232,neutral
6233,euphoria
6234,euphoria
6235,dysphoria
6236,euphoria
6237,euphoria
6238,euphoria
6239,euphoria
6240,euphoria
6241,euphoria
6242,euphoria
6243,euphoria
6244,euphoria
6245,euphoria
6246,euphoria
6247,euphoria
6248,euphoria
6249,euphoria
6250,euphoria
6251,euphoria
6252,euphoria
6253,euphoria
6254,euphoria
6255,euphoria
6256,euphoria
6257,euphoria
6258,euphoria
6259,euphoria
6260,euphoria
6261,euphoria
6262,euphoria
6263,euphoria
6276,dysphoria
6277,dysphoria
6278,dysphoria
6279,dysphoria
6280,dysphoria
6281,dysphoria
6282,dysphoria
6283,dysphoria
6284,dysphoria
6285,dysphoria
6286,dysphoria
6287,neutral
6288,neutral
6289,euphoria
6290,euphoria
6293,dysphoria
6294,dysphoria
6295,dysphoria
6296,dysphoria
6297,dysphoria
6298,dysphoria
6311,neutral
6312,neutral
6313,euphoria
6314,euphoria
6315,euphoria
6316,euphoria
6317,euphoria
6318,euphoria
6319,euphoria
6320,euphoria
6321,euphoria
6322,euphoria
6323,euphoria
6324,euphoria
6325,euphoria
6326,euphoria
6327,euphoria
6328,euphoria
6329,euphoria
6330,euphoria
6331,euphoria
6332,euphoria
6333,dysphoria
6334,dysphoria
6335,dysphoria
6336,dysphoria
6337,dysphoria
6363,dysphoria
6364,dysphoria
6365,dysphoria
6366,dysphoria
6367,dysphoria
6368,euphoria
6369,euphoria
6370,euphoria
6371,dysphoria
6372,dysphoria
6373,dysphoria
6374,dysphoria
6375,dysphoria
6376,dysphoria
6377,dysphoria
6378,dysphoria
6379,dysphoria
6380,dysphoria
6381,dysphoria
6382,dysphoria
6383,dysphoria
6384,dysphoria
6385,euphoria
6386,dysphoria
6387,dysphoria
6388,dysphoria
6389,dysphoria
6390,dysphoria
6393,dysphoria
6410,euphoria
6411,euphoria
6412,euphoria
6413,euphoria
6414,euphoria
6415,euphoria
6416,euphoria
6417,euphoria
6418,euphoria
6419,euphoria
6420,dysphoria
6421,dysphoria
6422,euphoria
6423,euphoria
6424,dysphoria
6425,dysphoria
6426,euphoria
6427,euphoria
6428,euphoria
6429,dysphoria
6430,euphoria
6431,euphoria
6432,euphoria
6433,euphoria
6434,euphoria
6435,euphoria
6436,euphoria
6437,euphoria
6438,euphoria
6439,euphoria
6440,neutral
6441,euphoria
6442,neutral
6443,euphoria
6444,euphoria
6445,euphoria
6446,euphoria
6447,euphoria
6448,euphoria
6449,euphoria
6450,euphoria
6451,euphoria
6452,euphoria
6504,neutral
6505,dysphoria
6506,dysphoria
6507,dysphoria
6508,euphoria
6509,dysphoria
6510,dysphoria
6511,dysphoria
6512,dysphoria
6513,dysphoria
6514,dysphoria
6515,dysphoria
6516,dysphoria
6517,dysphoria
6518,dysphoria
6519,dysphoria
6520,dysphoria
6521,dysphoria
6522,dysphoria
6524,dysphoria
6535,euphoria
6536,neutral
6537,dysphoria
6538,dysphoria
6539,dysphoria
6540,dysphoria
6541,dysphoria
6542,dysphoria
6543,dysphoria
6544,dysphoria
6545,dysphoria
6546,dysphoria
6547,dysphoria
6548,dysphoria
6549,dysphoria
6550,neutral
6551,euphoria
6552,dysphoria
6553,dysphoria
6554,dysphoria
6555,dysphoria
6556,dysphoria
6557,dysphoria
6558,dysphoria
6559,dysphoria
6560,dysphoria
6561,dysphoria
6562,dysphoria
6563,dysphoria
6564,dysphoria
6565,dysphoria
6566,dysphoria
6567,dysphoria
6568,dysphoria
6569,dysphoria
6570,dysphoria
6571,dysphoria
6572,euphoria
6573,euphoria
6574,euphoria
6575,euphoria
6576,euphoria
6577,euphoria
6578,euphoria
6579,euphoria
6580,euphoria
6581,euphoria
6582,euphoria
6583,euphoria
6584,euphoria
6585,euphoria
6586,euphoria
6587,euphoria
6588,euphoria
6589,euphoria
6590,dysphoria
6591,euphoria
6592,dysphoria
6593,dysphoria
6594,dysphoria
6595,dysphoria
6596,dysphoria
6597,dysphoria
6598,dysphoria
6599,dysphoria
6600,dysphoria
6601,dysphoria
6602,dysphoria
6603,dysphoria
6604,neutral
6605,euphoria
6606,dysphoria
6607,dysphoria
6608,dysphoria
6609,euphoria
6610,euphoria
6611,euphoria
6612,euphoria
6613,euphoria
6614,euphoria
6615,euphoria
6618,euphoria
6619,euphoria
6620,euphoria
6621,euphoria
6622,euphoria
6623,euphoria
6624,euphoria
6625,euphoria
6626,euphoria
6627,dysphoria
6628,dysphoria
6629,dysphoria
6630,dysphoria
6631,dysphoria
6632,euphoria
6633,euphoria
6634,euphoria
6635,euphoria
6636,euphoria
6637,euphoria
6638,euphoria
6639,euphoria
6640,euphoria
6641,dysphoria
6642,dysphoria
6643,dysphoria
6644,dysphoria
6645,dysphoria
6656,dysphoria
6657,dysphoria
6658,dysphoria
6659,dysphoria
6660,dysphoria
6661,dysphoria
6662,dysphoria
6663,dysphoria
6664,dysphoria
6665,dysphoria
6666,dysphoria
6667,dysphoria
6668,dysphoria
6669,dysphoria
6670,dysphoria
6671,dysphoria
6672,dysphoria
6673,dysphoria
6674,dysphoria
6675,dysphoria
6676,dysphoria
6679,dysphoria
6680,dysphoria
6681,dysphoria
6682,dysphoria
6683,dysphoria
6697,dysphoria
6698,dysphoria
6699,euphoria
6700,euphoria
6701,euphoria
6702,euphoria
6703,euphoria
6704,euphoria
6705,euphoria
6706,euphoria
6707,euphoria
6708,euphoria
6709,euphoria
6710,euphoria
6711,euphoria
6712,euphoria
6713,euphoria
6727,euphoria
6728,euphoria
6729,euphoria
6730,euphoria
6731,euphoria
6732,euphoria
6733,euphoria
6734,euphoria
6735,euphoria
6736,euphoria
6737,euphoria
6743,dysphoria
6748,dysphoria
6749,dysphoria
6750,dysphoria
6751,dysphoria
6752,neutral
6753,neutral
6754,neutral
6755,dysphoria
6756,dysphoria
6757,dysphoria
6758,dysphoria
6759,dysphoria
6760,dysphoria
6770,dysphoria
6771,euphoria
6772,dysphoria
6773,dysphoria
6774,dysphoria
6775,dysphoria
6776,dysphoria
6777,dysphoria
6778,dysphoria
6779,neutral
6780,neutral
6781,euphoria
6782,euphoria
6783,euphoria
6784,euphoria
6785,euphoria
6786,euphoria
6787,euphoria
6788,neutral
6789,neutral
6790,neutral
6791,dysphoria
6792,dysphoria
6793,euphoria
6794,euphoria
6795,euphoria
6796,euphoria
6797,euphoria
6798,euphoria
6799,euphoria
6800,euphoria
6801,euphoria
6802,dysphoria
6803,euphoria
6804,euphoria
6805,dysphoria
6806,dysphoria
6807,dysphoria
6824,dysphoria
6825,dysphoria
6826,dysphoria
6827,dysphoria
6828,dysphoria
6829,dysphoria
6830,dysphoria
6831,dysphoria
6832,dysphoria
6833,dysphoria
6834,dysphoria
6835,dysphoria
6836,dysphoria
6837,dysphoria
6838,neutral
6839,dysphoria
6840,neutral
6841,neutral
6842,neutral
6843,dysphoria
6844,euphoria
6845,euphoria
6846,euphoria
6847,euphoria
6848,euphoria
6849,euphoria
6850,euphoria
6867,euphoria
6868,euphoria
6896,dysphoria
6897,dysphoria
6898,dysphoria
6899,dysphoria
6900,dysphoria
6901,dysphoria
6902,dysphoria
6903,dysphoria
6904,dysphoria
6905,dysphoria
6906,dysphoria
6907,dysphoria
6908,dysphoria
6909,dysphoria
6910,dysphoria
6918,dysphoria
6920,euphoria
6921,dysphoria
6922,dysphoria
6923,dysphoria
6924,dysphoria
6925,dysphoria
6926,dysphoria
6927,dysphoria
6928,dysphoria
6929,dysphoria
6930,dysphoria
6931,dysphoria
6932,dysphoria
6933,dysphoria
6934,dysphoria
6935,dysphoria
6936,dysphoria
6937,neutral
6938,dysphoria
6939,dysphoria
6940,dysphoria
6941,dysphoria
6942,dysphoria
6943,dysphoria
6944,dysphoria
6945,dysphoria
6946,dysphoria
6947,dysphoria
6948,dysphoria
6949,dysphoria
6950,dysphoria
6951,dysphoria
6952,dysphoria
6953,dysphoria
6954,dysphoria
6955,dysphoria
6973,neutral
6974,dysphoria
6975,neutral
6976,dysphoria
6977,neutral
6978,neutral
6979,neutral
6980,neutral
6981,neutral
6982,dysphoria
6983,neutral
6984,dysphoria
6985,dysphoria
6986,dysphoria
6987,dysphoria
6988,dysphoria
6989,dysphoria
6990,dysphoria
6991,dysphoria
6992,dysphoria
6993,dysphoria
6994,dysphoria
6995,dysphoria
7009,dysphoria
7010,euphoria
7011,neutral
7012,neutral
7013,euphoria
7014,euphoria
7015,euphoria
7016,euphoria
7017,euphoria
7018,euphoria
7019,euphoria
7020,euphoria
7021,euphoria
7022,euphoria
7023,euphoria
7036,neutral
7037,dysphoria
7038,neutral
7039,neutral
7040,neutral
7041,euphoria
7042,euphoria
7043,euphoria
7044,euphoria
7045,euphoria
7046,euphoria
7047,euphoria
7048,dysphoria
7049,dysphoria
7050,dysphoria
7051,dysphoria
7052,dysphoria
7053,dysphoria
7054,dysphoria
7055,euphoria
7056,euphoria
7057,euphoria
7058,dysphoria
7059,euphoria
7060,dysphoria
7061,dysphoria
7062,dysphoria
7063,euphoria
7064,dysphoria
7065,euphoria
7066,neutral
7067,euphoria
7068,neutral
7069,neutral
7071,neutral
7072,dysphoria
7073,dysphoria
7074,dysphoria
7075,dysphoria
7076,dysphoria
7077,dysphoria
7078,dysphoria
7079,dysphoria
7080,dysphoria
7081,dysphoria
7082,dysphoria
7083,dysphoria
7084,dysphoria
7085,dysphoria
7086,dysphoria
7087,dysphoria
7088,dysphoria
7089,dysphoria
7090,dysphoria
7091,dysphoria
7092,dysphoria
7093,dysphoria
7094,dysphoria
7095,dysphoria
7096,dysphoria
7097,euphoria
7098,dysphoria
7099,dysphoria
7100,dysphoria
7101,euphoria
7102,dysphoria
7103,euphoria
7104,euphoria
7105,euphoria
7106,euphoria
7107,euphoria
7108,euphoria
7109,dysphoria
7110,dysphoria
7111,dysphoria
7112,dysphoria
7113,euphoria
7114,euphoria
7115,euphoria
7116,dysphoria
7117,euphoria
7118,dysphoria
7119,euphoria
7120,dysphoria
7121,euphoria
7148,neutral
7149,neutral
7150,neutral
7151,neutral
7152,dysphoria
7153,dysphoria
7154,dysphoria
7155,dysphoria
7156,dysphoria
7157,dysphoria
7158,dysphoria
7159,dysphoria
7160,dysphoria
7161,dysphoria
7162,dysphoria
7163,dysphoria
7164,dysphoria
7165,neutral
7166,dysphoria
7167,dysphoria
7168,dysphoria
7169,dysphoria
7170,dysphoria
7171,dysphoria
7172,dysphoria
7173,dysphoria
7174,dysphoria
7175,dysphoria
7176,dysphoria
7177,dysphoria
7178,dysphoria
7179,dysphoria
7180,dysphoria
7181,neutral
7182,dysphoria
7183,dysphoria
7184,dysphoria
7185,dysphoria
7186,dysphoria
7211,dysphoria
7212,dysphoria
7213,dysphoria
7214,dysphoria
7215,dysphoria
7216,dysphoria
7218,neutral
7219,dysphoria
7220,neutral
7222,neutral
7223,euphoria
7224,euphoria
7225,dysphoria
7226,dysphoria
7243,dysphoria
7244,dysphoria
7245,dysphoria
7246,dysphoria
7247,dysphoria
7248,dysphoria
7249,dysphoria
7250,dysphoria
7251,dysphoria
7252,dysphoria
7253,dysphoria
7254,dysphoria
7255,dysphoria
7256,dysphoria
7257,dysphoria
7258,dysphoria
7259,dysphoria
7260,neutral
7261,dysphoria
7262,dysphoria
7263,dysphoria
7264,dysphoria
7265,dysphoria
7266,dysphoria
7267,euphoria
7277,dysphoria
7278,dysphoria
7279,dysphoria
7280,dysphoria
7281,dysphoria
7282,dysphoria
7283,dysphoria
7284,dysphoria
7285,dysphoria
7286,dysphoria
7287,dysphoria
7288,dysphoria
7289,dysphoria
7290,dysphoria
7292,dysphoria
7293,dysphoria
7294,dysphoria
7295,dysphoria
7296,dysphoria
7297,dysphoria
7298,dysphoria
7299,dysphoria
7300,dysphoria
7301,neutral
7302,neutral
7303,neutral
7304,euphoria
7305,euphoria
7306,euphoria
7307,euphoria
7340,dysphoria
7341,dysphoria
7342,dysphoria
7343,dysphoria
7344,dysphoria
7345,dysphoria
7353,dysphoria
7354,dysphoria
7355,dysphoria
7356,dysphoria
7357,dysphoria
7358,dysphoria
7359,dysphoria
7360,dysphoria
7361,dysphoria
7362,dysphoria
7363,dysphoria
7364,neutral
7365,dysphoria
7366,dysphoria
7367,dysphoria
7368,dysphoria
7369,dysphoria
7370,dysphoria
7371,dysphoria
7372,dysphoria
7373,dysphoria
7374,dysphoria
7375,dysphoria
7376,dysphoria
7377,dysphoria
7378,dysphoria
7379,dysphoria
7380,dysphoria
7381,dysphoria
7382,dysphoria
7383,dysphoria
7384,dysphoria
7385,dysphoria
7386,dysphoria
7387,dysphoria
7388,dysphoria
7389,dysphoria
7390,dysphoria
7391,dysphoria
7392,dysphoria
7404,dysphoria
7405,dysphoria
7406,dysphoria
7434,dysphoria
7435,dysphoria
7436,dysphoria
7437,dysphoria
7438,dysphoria
7439,dysphoria
7440,dysphoria
7441,dysphoria
7442,dysphoria
7443,dysphoria
7444,dysphoria
7445,dysphoria
7446,dysphoria
7447,dysphoria
7448,dysphoria
7449,dysphoria
7450,dysphoria
7451,dysphoria
7452,dysphoria
7453,dysphoria
7469,neutral
7470,dysphoria
7471,neutral
7472,neutral
7473,neutral
7474,dysphoria
7475,neutral
7476,neutral
7477,neutral
7478,neutral
7479,dysphoria
7480,neutral
7481,dysphoria
7482,neutral
7483,dysphoria
7484,dysphoria
7485,dysphoria
7486,dysphoria
7487,dysphoria
7488,dysphoria
7489,dysphoria
7490,dysphoria
7491,dysphoria
7492,dysphoria
7493,dysphoria
7494,neutral
7495,neutral
7496,dysphoria
7497,dysphoria
7498,dysphoria
7499,dysphoria
7500,dysphoria
7501,dysphoria
7502,dysphoria
7503,dysphoria
7504,dysphoria
7505,dysphoria
7506,dysphoria
7507,dysphoria
7508,dysphoria
7549,neutral
7550,dysphoria
7551,dysphoria
7552,dysphoria
7553,neutral
7554,dysphoria
7555,dysphoria
7556,dysphoria
7557,dysphoria
7558,dysphoria
7559,dysphoria
7560,neutral
7561,dysphoria
7562,neutral
7563,dysphoria
7564,dysphoria
7565,neutral
7566,neutral
7567,neutral
7568,dysphoria
7569,dysphoria
7570,dysphoria
7571,dysphoria
7572,dysphoria
7573,dysphoria
7574,dysphoria
7575,dysphoria
7576,dysphoria
7577,dysphoria
7578,dysphoria
7579,dysphoria
7580,dysphoria
7581,dysphoria
7582,dysphoria
7583,dysphoria
7584,dysphoria
7585,dysphoria
7586,dysphoria
7587,dysphoria
7588,dysphoria
7589,dysphoria
7590,dysphoria
7591,dysphoria
7592,dysphoria
7593,neutral
7594,neutral
7615,dysphoria
7616,dysphoria
7617,dysphoria
7618,dysphoria
7619,dysphoria
7620,dysphoria
7621,dysphoria
7622,dysphoria
7623,dysphoria
7624,dysphoria
7625,dysphoria
7626,dysphoria
7627,dysphoria
7628,dysphoria
7629,dysphoria
7630,dysphoria
7631,dysphoria
7632,dysphoria
7633,dysphoria
7634,dysphoria
7635,dysphoria
7636,dysphoria
7637,dysphoria
7638,dysphoria
7639,dysphoria
7640,dysphoria
7641,dysphoria
7642,dysphoria
7643,dysphoria
7644,dysphoria
7645,dysphoria
7646,dysphoria
7647,dysphoria
7648,dysphoria
7649,dysphoria
7650,dysphoria
7651,dysphoria
7652,dysphoria
7653,dysphoria
7654,dysphoria
7655,dysphoria
7663,neutral
7664,neutral
7665,dysphoria
7666,dysphoria
7667,dysphoria
7668,dysphoria
7669,dysphoria
7670,dysphoria
7671,dysphoria
7672,dysphoria
7673,euphoria
7674,euphoria
7675,euphoria
7676,dysphoria
7677,dysphoria
7678,dysphoria
7679,dysphoria
7680,dysphoria
7681,dysphoria
7682,dysphoria
7683,dysphoria
7684,dysphoria
7685,dysphoria
7686,dysphoria
7687,dysphoria
7688,dysphoria
7689,dysphoria
7690,dysphoria
7691,dysphoria
7692,dysphoria
7693,dysphoria
7694,dysphoria
7695,dysphoria
7696,dysphoria
7697,dysphoria
7698,dysphoria
7699,dysphoria
7700,dysphoria
7701,dysphoria
7702,dysphoria
7703,dysphoria
7704,dysphoria
7705,dysphoria
7707,dysphoria
7708,dysphoria
7709,dysphoria
7710,dysphoria
7711,dysphoria
7712,dysphoria
7713,dysphoria
7714,dysphoria
7715,dysphoria
7716,dysphoria
7717,dysphoria
7718,dysphoria
7719,dysphoria
7720,dysphoria
7721,dysphoria
7722,dysphoria
7723,dysphoria
7724,dysphoria
7725,dysphoria
7726,dysphoria
7727,dysphoria
7728,dysphoria
7729,dysphoria
7730,dysphoria
7731,dysphoria
7732,dysphoria
7733,dysphoria
7734,dysphoria
7735,dysphoria
7736,dysphoria
7737,dysphoria
7738,dysphoria
7739,dysphoria
7740,dysphoria
7741,dysphoria
7742,dysphoria
7743,dysphoria
7744,dysphoria
7745,dysphoria
7746,dysphoria
7747,dysphoria
7748,dysphoria
7749,dysphoria
7750,dysphoria
7751,dysphoria
7752,dysphoria
7753,dysphoria
7754,dysphoria
7755,dysphoria
7756,dysphoria
7757,dysphoria
7758,dysphoria
7759,dysphoria
7760,dysphoria
7761,dysphoria
7762,dysphoria
7763,dysphoria
7764,dysphoria
7765,dysphoria
7766,dysphoria
7767,dysphoria
7768,dysphoria
7769,dysphoria
7770,dysphoria
7776,euphoria
7788,dysphoria
7789,dysphoria
7790,dysphoria
7791,dysphoria
7792,dysphoria
7793,dysphoria
7794,dysphoria
7795,dysphoria
7796,dysphoria
7797,dysphoria
7798,dysphoria
7799,dysphoria
7800,dysphoria
7801,dysphoria
7802,dysphoria
7803,dysphoria
7804,dysphoria
7805,dysphoria
7806,dysphoria
7807,dysphoria
7808,dysphoria
7809,dysphoria
7810,dysphoria
7811,dysphoria
7812,dysphoria
7813,dysphoria
7814,dysphoria
7815,dysphoria
7816,dysphoria
7817,dysphoria
7818,neutral
7819,neutral
7820,euphoria
7821,euphoria
7822,euphoria
7823,euphoria
7824,euphoria
7825,dysphoria
7844,dysphoria
7846,dysphoria
7847,dysphoria
7853,dysphoria
7854,dysphoria
7855,dysphoria
7856,dysphoria
7857,dysphoria
7858,dysphoria
7859,dysphoria
7860,dysphoria
7861,dysphoria
7862,dysphoria
7863,dysphoria
7864,dysphoria
7865,dysphoria
7866,dysphoria
7867,dysphoria
7868,dysphoria
7869,dysphoria
7870,dysphoria
7871,dysphoria
7872,dysphoria
7873,dysphoria
7874,dysphoria
7875,dysphoria
7876,dysphoria
7877,dysphoria
7878,dysphoria
7879,dysphoria
7880,dysphoria
7881,dysphoria
7882,dysphoria
7883,dysphoria
7884,dysphoria
7888,dysphoria
7889,dysphoria
7890,dysphoria
7891,dysphoria
7892,dysphoria
7893,dysphoria
7894,dysphoria
7895,dysphoria
7896,dysphoria
7897,dysphoria
7898,dysphoria
7899,dysphoria
7900,dysphoria
7901,dysphoria
7902,dysphoria
7903,dysphoria
7904,dysphoria
7905,dysphoria
7906,dysphoria
7907,dysphoria
7908,dysphoria
7909,dysphoria
7910,dysphoria
7911,dysphoria
7912,dysphoria
7913,dysphoria
7914,dysphoria
7915,dysphoria
7916,dysphoria
7917,dysphoria
7918,dysphoria
7919,dysphoria
7920,dysphoria
7921,dysphoria
7922,dysphoria
7923,dysphoria
7924,dysphoria
7925,dysphoria
7926,dysphoria
7927,dysphoria
7928,dysphoria
7991,neutral
7992,neutral
7993,neutral
7994,euphoria
7995,euphoria
7996,euphoria
7997,dysphoria
7998,dysphoria
7999,dysphoria
8000,dysphoria
8001,dysphoria
8002,dysphoria
8003,dysphoria
8004,dysphoria
8005,dysphoria
8006,dysphoria
8007,neutral
8008,dysphoria
8009,neutral
8010,dysphoria
8011,dysphoria
8012,dysphoria
8013,dysphoria
8014,dysphoria
8015,dysphoria
8016,dysphoria
8017,dysphoria
8018,dysphoria
8019,dysphoria
8020,dysphoria
8021,dysphoria
8022,dysphoria
8023,dysphoria
8024,dysphoria
8025,dysphoria
8026,dysphoria
8027,dysphoria
8028,dysphoria
8029,dysphoria
8030,dysphoria
8031,dysphoria
8032,dysphoria
8033,dysphoria
8034,dysphoria
8035,dysphoria
8036,dysphoria
8037,dysphoria
8038,dysphoria
8039,dysphoria
8040,dysphoria
8041,dysphoria
8042,dysphoria
8043,dysphoria
8044,dysphoria
8045,dysphoria
8046,dysphoria
8047,dysphoria
8048,dysphoria
8049,dysphoria
8050,dysphoria
8051,dysphoria
8052,dysphoria
8053,dysphoria
8054,dysphoria
8055,dysphoria
8056,dysphoria
8064,dysphoria
8065,dysphoria
8066,dysphoria
8067,dysphoria
8068,dysphoria
8069,dysphoria
8070,dysphoria
8071,dysphoria
8072,dysphoria
8073,dysphoria
8074,dysphoria
8075,dysphoria
8076,dysphoria
8077,dysphoria
8078,dysphoria
8079,dysphoria
8080,dysphoria
8081,dysphoria
8082,dysphoria
8083,dysphoria
8084,dysphoria
8085,dysphoria
8086,dysphoria
8087,dysphoria
8088,dysphoria
8089,dysphoria
8090,dysphoria
8091,dysphoria
8092,dysphoria
8093,dysphoria
8094,dysphoria
8095,neutral
8096,neutral
8163,dysphoria
8164,dysphoria
8165,dysphoria
8166,dysphoria
8167,dysphoria
8168,dysphoria
8169,dysphoria
8170,dysphoria
8171,dysphoria
8172,dysphoria
8173,dysphoria
8174,dysphoria
8175,dysphoria
8176,dysphoria
8177,dysphoria
8178,dysphoria
8179,dysphoria
8180,dysphoria
8181,dysphoria
8182,dysphoria
8183,dysphoria
8184,dysphoria
8185,dysphoria
8186,dysphoria
8187,dysphoria
8188,dysphoria
8189,dysphoria
8190,dysphoria
8191,dysphoria
8192,dysphoria
8193,dysphoria
8194,neutral
8195,euphoria
8196,euphoria
8197,dysphoria
8198,euphoria
8199,dysphoria
8200,dysphoria
8201,dysphoria
8202,dysphoria
8203,dysphoria
8204,dysphoria
8205,euphoria
8206,dysphoria
8207,euphoria
8208,euphoria
8209,euphoria
8210,dysphoria
8211,dysphoria
8212,dysphoria
8223,neutral
8224,dysphoria
8225,dysphoria
8226,dysphoria
8227,dysphoria
8228,dysphoria
8229,dysphoria
8230,dysphoria
8231,dysphoria
8232,dysphoria
8233,dysphoria
8234,dysphoria
8235,dysphoria
8236,dysphoria
8237,dysphoria
8238,dysphoria
8239,dysphoria
8240,dysphoria
8241,dysphoria
8242,dysphoria
8243,neutral
8244,dysphoria
8271,dysphoria
8272,dysphoria
8273,dysphoria
